X--Trace 1::[V(vout)],Y--Trace 1::[V(vout)]
0.009750002,-0.35359287
0.009750002,-0.353593565
0.009750002,-0.353594954
0.009750003,-0.353597733
0.009750004,-0.353603292
0.009750006,-0.353614408
0.00975001,-0.353636639
0.009750018,-0.353681095
0.009750035,-0.353769987
0.009750067,-0.353947682
0.009750133,-0.354302723
0.009750264,-0.355011411
0.009750526,-0.356423227
0.009751051,-0.359224771
0.009752099,-0.364740643
0.009754196,-0.375432488
0.009758391,-0.395524987
0.009766779,-0.431044881
0.009783556,-0.486775391
0.009808556,-0.542065235
0.009833556,-0.575239141
0.009858556,-0.595143484
0.009875001,-0.603576323
0.009875001,-0.603576416
0.009875001,-0.603576702
0.009875002,-0.603577873
0.009875002,-0.603579277
0.009875002,-0.603579711
0.009875002,-0.603580579
0.009875003,-0.603582316
0.009875003,-0.603585791
0.009875004,-0.603592739
0.009875007,-0.603606634
0.009875012,-0.603634424
0.009875022,-0.603689994
0.009875043,-0.603801099
0.009875084,-0.604023175
0.009875166,-0.60446678
0.00987533,-0.605351813
0.009875657,-0.607113207
0.009876313,-0.610601592
0.009877623,-0.617442966
0.009880245,-0.630601431
0.009885488,-0.654951817
0.009895973,-0.696719596
0.009916945,-0.758532675
0.009941945,-0.805119605
0.009966945,-0.833071763
0.009991945,-0.849843057
0.01,-0.853593742
